loan_status,loan_amnt,grade,home_ownership,annual_inc,age,emp_cat,ir_cat
1,16000,C,RENT,45e3,27,0-15,11-13.5
0,14500,A,MORTGAGE,78e3,24,0-15,0-8
0,14000,B,RENT,34e3,22,0-15,8-11
0,4000,C,RENT,12e3,27,0-15,13.5+
0,15000,C,RENT,57e3,25,0-15,13.5+
0,12000,C,MORTGAGE,56244.0,27,30-45,13.5+
0,25000,B,MORTGAGE,134e3,39,Missing,8-11
0,16750,D,OWN,37e3,27,0-15,13.5+
1,18000,C,RENT,73e3,33,0-15,11-13.5
0,10000,D,RENT,48e3,34,0-15,13.5+
0,20000,C,RENT,55e3,27,0-15,11-13.5
0,2100,C,RENT,23e3,25,0-15,11-13.5
0,8000,B,RENT,18e3,27,0-15,8-11
0,12000,C,RENT,44412.0,22,0-15,11-13.5
0,6000,B,MORTGAGE,99e3,29,0-15,8-11
0,4750,B,RENT,14040.0,26,0-15,8-11
0,5000,A,MORTGAGE,32500.0,28,15-30,0-8
0,3000,A,RENT,15500.0,33,0-15,0-8
0,21000,B,RENT,8e4,29,0-15,8-11
0,6000,A,MORTGAGE,122e3,26,15-30,0-8
0,4000,B,RENT,4e4,33,0-15,Missing
0,22000,B,RENT,11e4,23,0-15,Missing
0,10000,A,RENT,42e3,24,0-15,0-8
0,12000,A,RENT,28080.0,28,0-15,0-8
0,19000,B,MORTGAGE,8e4,34,0-15,8-11
0,6500,A,MORTGAGE,7e4,29,15-30,0-8
0,20000,B,MORTGAGE,71e3,24,0-15,11-13.5
0,10000,C,MORTGAGE,7e4,29,0-15,13.5+
0,12000,D,MORTGAGE,124e3,38,0-15,Missing
0,24000,B,MORTGAGE,64e3,31,0-15,8-11
1,4750,C,MORTGAGE,16800.0,22,0-15,13.5+
0,9800,A,RENT,48e3,23,0-15,0-8
0,2100,C,RENT,15e3,24,0-15,11-13.5
0,15000,E,OWN,69830.0,27,0-15,13.5+
0,24250,B,MORTGAGE,124e3,27,0-15,Missing
0,11500,B,OWN,3e4,25,0-15,11-13.5
0,7000,A,OWN,24e3,23,0-15,0-8
0,20000,B,OWN,45e3,29,0-15,8-11
0,10500,D,RENT,37e3,24,0-15,Missing
0,2500,A,MORTGAGE,29200.0,24,0-15,0-8
0,9000,A,MORTGAGE,54e3,22,0-15,0-8
0,15000,B,MORTGAGE,4e4,24,30-45,8-11
0,15000,B,MORTGAGE,66e3,26,0-15,8-11
0,1300,D,MORTGAGE,46500.0,21,0-15,13.5+
0,16000,D,MORTGAGE,95904.0,24,15-30,13.5+
0,4000,E,RENT,39456.0,34,0-15,13.5+
1,13000,D,OTHER,57500.0,25,0-15,13.5+
0,12000,B,MORTGAGE,85e3,22,0-15,Missing
0,15000,B,RENT,34e3,31,0-15,8-11
0,4800,C,RENT,45e3,23,0-15,11-13.5
0,4000,C,MORTGAGE,81600.0,31,0-15,13.5+
0,9800,A,MORTGAGE,43e3,23,0-15,8-11
0,7500,E,RENT,48e3,22,0-15,13.5+
0,2000,A,RENT,12e3,23,0-15,0-8
0,5600,D,RENT,4e4,25,0-15,13.5+
0,6500,A,MORTGAGE,68e3,26,0-15,Missing
0,15000,D,RENT,36e3,38,0-15,13.5+
0,3000,B,OWN,3e4,23,0-15,11-13.5
0,10000,B,RENT,51e3,24,0-15,11-13.5
0,2000,B,RENT,28800.0,30,0-15,11-13.5
0,9600,B,RENT,45e3,21,0-15,11-13.5
0,13000,C,RENT,35e3,25,0-15,11-13.5
0,16000,E,MORTGAGE,6e4,38,0-15,13.5+
0,8000,A,RENT,62046.0,51,0-15,Missing
0,4500,B,MORTGAGE,12960.0,24,0-15,11-13.5
0,16525,C,RENT,7e4,26,0-15,13.5+
0,1500,C,RENT,5e4,34,0-15,13.5+
0,25000,D,MORTGAGE,204e3,27,0-15,13.5+
0,17600,C,RENT,88e3,29,0-15,13.5+
0,12000,E,MORTGAGE,8e4,22,0-15,13.5+
1,2000,F,MORTGAGE,5e4,23,0-15,13.5+
0,12000,B,MORTGAGE,15e4,38,0-15,11-13.5
0,8000,D,MORTGAGE,96e3,29,0-15,13.5+
1,8000,B,OWN,36e3,35,0-15,11-13.5
0,3600,B,MORTGAGE,31200.0,27,0-15,11-13.5
0,25000,B,MORTGAGE,13e4,24,0-15,11-13.5
0,7500,C,MORTGAGE,54e3,33,0-15,11-13.5
0,24250,D,RENT,105e3,30,0-15,13.5+
0,6000,C,RENT,24e3,35,0-15,11-13.5
0,4000,A,RENT,65e3,29,0-15,0-8
0,6000,C,RENT,20800.0,31,0-15,13.5+
0,6000,A,MORTGAGE,12e4,28,15-30,0-8
0,17600,E,MORTGAGE,9e4,28,0-15,13.5+
0,10000,B,MORTGAGE,4e4,24,0-15,11-13.5
0,8400,C,RENT,36e3,38,0-15,11-13.5
0,7000,B,RENT,4e4,22,0-15,11-13.5
1,7750,C,RENT,29808.0,37,0-15,Missing
0,12500,D,RENT,85e3,24,0-15,0-8
0,5000,C,RENT,38e3,21,0-15,Missing
0,10000,A,MORTGAGE,41600.0,24,0-15,8-11
0,20000,B,RENT,98e3,22,0-15,11-13.5
0,10000,B,RENT,32400.0,21,0-15,11-13.5
1,20000,C,OWN,51600.0,24,15-30,11-13.5
0,6000,C,RENT,43e3,32,0-15,11-13.5
0,7500,C,RENT,72e3,21,0-15,11-13.5
0,4175,A,OWN,35e3,26,0-15,0-8
0,5000,A,OWN,39124.0,22,0-15,0-8
1,19600,D,MORTGAGE,67499.0,24,0-15,13.5+
0,24250,B,RENT,287e3,23,0-15,11-13.5
0,5400,D,RENT,2e4,30,15-30,13.5+
0,21000,B,MORTGAGE,75e3,26,0-15,11-13.5
1,7750,E,OWN,13920.0,23,0-15,13.5+
0,10000,C,RENT,45e3,25,0-15,11-13.5
0,25000,D,RENT,102e3,47,0-15,13.5+
0,13000,A,MORTGAGE,1e5,28,0-15,8-11
0,5000,A,MORTGAGE,3e4,30,0-15,Missing
0,2500,C,MORTGAGE,38500.0,24,0-15,Missing
1,3600,C,MORTGAGE,207e3,29,0-15,13.5+
0,10450,C,RENT,43500.0,23,0-15,13.5+
1,5000,A,MORTGAGE,75e3,23,0-15,8-11
0,19750,C,RENT,37440.0,38,0-15,13.5+
0,11000,C,RENT,49278.0,24,0-15,11-13.5
0,6000,F,OWN,8e4,23,0-15,13.5+
0,12000,A,RENT,9e4,22,0-15,8-11
0,16000,C,MORTGAGE,72e3,28,0-15,13.5+
0,3200,B,RENT,43e3,30,0-15,11-13.5
1,5000,B,MORTGAGE,3e4,22,0-15,11-13.5
0,3000,B,RENT,38500.0,27,0-15,11-13.5
0,1000,B,MORTGAGE,33e3,40,0-15,Missing
0,8000,A,RENT,37e3,22,0-15,8-11
0,20000,B,MORTGAGE,1e5,22,0-15,11-13.5
0,13500,B,MORTGAGE,38117.0,22,0-15,11-13.5
0,18000,A,RENT,9e4,30,0-15,8-11
0,7500,B,RENT,26e3,26,0-15,11-13.5
0,7800,A,MORTGAGE,48e3,25,0-15,8-11
0,24250,C,RENT,1e5,23,0-15,11-13.5
1,6000,E,RENT,47500.0,23,0-15,13.5+
0,14900,C,RENT,58900.0,22,0-15,13.5+
0,4300,B,RENT,108e3,23,0-15,11-13.5
0,12000,C,RENT,42e3,33,0-15,13.5+
0,12000,C,RENT,38295.6,28,0-15,Missing
1,15000,B,OWN,7e4,24,0-15,11-13.5
0,5600,C,RENT,75797.0,31,0-15,11-13.5
0,9000,A,RENT,44e3,25,0-15,8-11
0,15000,D,MORTGAGE,9e4,23,0-15,13.5+
0,25000,B,MORTGAGE,113e3,22,15-30,11-13.5
0,20000,B,MORTGAGE,105e3,30,0-15,11-13.5
0,15000,D,RENT,96e3,26,0-15,13.5+
0,10000,D,MORTGAGE,62400.0,37,0-15,13.5+
0,25000,D,MORTGAGE,225e3,27,0-15,13.5+
0,14000,C,MORTGAGE,79e3,26,0-15,13.5+
0,4000,B,RENT,11e4,28,0-15,11-13.5
0,7400,B,MORTGAGE,125e3,26,0-15,11-13.5
0,6000,A,RENT,59785.01,23,0-15,8-11
0,2000,B,OWN,55e3,43,15-30,11-13.5
0,24250,D,RENT,8e4,22,0-15,13.5+
0,19000,C,MORTGAGE,124e3,37,0-15,13.5+
0,10900,A,OWN,95e3,23,0-15,0-8
0,5000,A,OWN,7e4,25,0-15,8-11
0,1500,A,RENT,28800.0,23,0-15,0-8
0,7500,A,OWN,12e4,29,0-15,0-8
1,21000,B,RENT,53580.0,33,0-15,Missing
0,24250,D,RENT,88066.0,37,0-15,13.5+
0,10000,B,OWN,8e4,32,0-15,11-13.5
0,21125,C,MORTGAGE,87e3,27,15-30,13.5+
0,14000,C,OWN,45500.0,27,0-15,13.5+
0,12000,C,RENT,63e3,25,0-15,13.5+
0,18000,C,RENT,82e3,36,0-15,11-13.5
0,13000,A,MORTGAGE,108e3,26,0-15,8-11
0,4700,A,RENT,31776.0,24,0-15,8-11
0,11400,A,RENT,43e3,24,0-15,Missing
0,4000,B,OWN,58e3,27,0-15,11-13.5
0,14000,D,MORTGAGE,65e3,24,0-15,13.5+
0,12000,A,RENT,43200.0,27,0-15,8-11
0,13750,B,MORTGAGE,54080.0,28,0-15,11-13.5
0,8000,B,RENT,45e3,29,0-15,11-13.5
0,22000,D,MORTGAGE,65e3,28,0-15,13.5+
0,10000,B,RENT,21600.0,33,0-15,11-13.5
0,10000,D,MORTGAGE,165e3,33,0-15,13.5+
0,4000,D,RENT,14400.0,22,0-15,13.5+
0,14000,C,MORTGAGE,55e3,38,0-15,11-13.5
1,17600,A,OWN,63e3,24,0-15,8-11
1,25000,E,OWN,14e4,34,0-15,13.5+
0,7800,B,MORTGAGE,42e3,36,0-15,11-13.5
0,9000,B,RENT,3e4,36,0-15,11-13.5
0,20000,B,RENT,56e3,27,0-15,11-13.5
1,20000,B,RENT,51e3,37,0-15,11-13.5
1,24000,E,MORTGAGE,15e4,29,0-15,13.5+
0,23000,B,RENT,6e4,23,0-15,11-13.5
0,10000,B,MORTGAGE,6e4,27,0-15,11-13.5
0,2000,A,OWN,28e3,41,0-15,0-8
0,9000,B,MORTGAGE,5e4,23,0-15,11-13.5
0,10000,A,RENT,56e3,33,0-15,0-8
1,25000,F,MORTGAGE,1e5,22,0-15,13.5+
0,17000,B,RENT,52500.0,24,0-15,Missing
0,5000,E,RENT,7e4,26,0-15,13.5+
1,25000,D,MORTGAGE,24e4,48,0-15,13.5+
0,14000,D,RENT,46800.0,39,0-15,13.5+
0,10000,C,RENT,48e3,30,0-15,11-13.5
0,14400,C,MORTGAGE,75e3,29,0-15,13.5+
0,10750,D,MORTGAGE,38e3,35,0-15,13.5+
0,1000,A,MORTGAGE,67500.0,27,0-15,0-8
0,10250,A,MORTGAGE,65e3,27,0-15,8-11
0,2000,A,MORTGAGE,40800.0,29,0-15,0-8
0,7200,A,RENT,6e4,27,0-15,0-8
0,6000,A,RENT,84e3,25,0-15,8-11
0,9600,A,OWN,27600.0,22,0-15,8-11
0,3000,C,RENT,13200.0,23,0-15,Missing
0,9600,B,OWN,54e3,27,0-15,11-13.5
0,2500,C,RENT,82400.0,26,15-30,13.5+
0,14000,D,RENT,40400.0,24,0-15,13.5+
0,10000,B,RENT,72858.96,23,15-30,11-13.5
0,10000,C,RENT,85e3,34,0-15,11-13.5
0,6000,A,MORTGAGE,75400.0,27,0-15,0-8
1,13800,C,RENT,57600.0,27,0-15,13.5+
0,3500,B,MORTGAGE,137e3,26,0-15,11-13.5
1,25000,E,RENT,55e3,41,0-15,13.5+
0,9000,A,RENT,48e3,28,0-15,8-11
0,2000,B,RENT,62400.0,26,0-15,11-13.5
1,15200,C,RENT,43e3,42,0-15,13.5+
0,8000,D,RENT,28590.0,24,0-15,13.5+
0,24000,E,MORTGAGE,15e4,32,0-15,13.5+
0,4000,A,OWN,99500.0,36,0-15,0-8
1,10000,B,MORTGAGE,8e4,22,0-15,11-13.5
0,14500,B,MORTGAGE,45e3,23,0-15,11-13.5
0,10400,B,MORTGAGE,58e3,25,0-15,11-13.5
0,15000,A,RENT,147e3,34,0-15,8-11
0,21000,B,MORTGAGE,77e3,22,0-15,11-13.5
0,19750,E,OWN,52e3,25,0-15,13.5+
0,6000,A,RENT,26400.0,22,0-15,8-11
0,18600,C,RENT,95e3,34,0-15,13.5+
0,9600,C,MORTGAGE,9e4,38,0-15,13.5+
0,15000,D,MORTGAGE,83e3,35,15-30,Missing
0,6250,B,RENT,24e3,23,0-15,11-13.5
0,2500,A,RENT,39200.0,23,0-15,0-8
0,18000,C,OWN,1e5,28,0-15,13.5+
1,5000,D,RENT,126e3,22,0-15,13.5+
0,1200,A,RENT,1e5,22,0-15,8-11
0,15000,C,RENT,67e3,29,0-15,13.5+
1,15000,B,MORTGAGE,89e3,34,15-30,11-13.5
0,20000,B,OWN,12e4,40,0-15,Missing
0,16800,D,RENT,8e4,24,0-15,13.5+
0,10000,A,MORTGAGE,5e4,26,0-15,0-8
0,10000,B,RENT,52e3,31,0-15,11-13.5
0,5000,C,RENT,22800.0,26,0-15,13.5+
0,5600,F,RENT,18e3,21,0-15,13.5+
0,7200,C,MORTGAGE,85e3,25,15-30,13.5+
0,25000,B,MORTGAGE,116e3,28,0-15,11-13.5
0,4000,B,MORTGAGE,155e3,22,0-15,11-13.5
0,9250,D,OWN,14400.0,30,0-15,13.5+
1,10000,F,RENT,8e4,25,0-15,13.5+
0,4000,A,RENT,31200.0,23,0-15,8-11
0,11000,E,RENT,82500.0,28,0-15,13.5+
0,6000,C,RENT,36e3,33,0-15,11-13.5
0,7000,B,RENT,18e3,21,0-15,11-13.5
0,3000,B,RENT,73e3,23,0-15,11-13.5
0,24250,B,OWN,142e3,29,0-15,11-13.5
0,5000,B,RENT,48e3,22,0-15,Missing
0,6500,C,RENT,75e3,25,0-15,13.5+
0,14500,A,MORTGAGE,51e3,41,0-15,8-11
0,24250,C,RENT,135e3,36,0-15,11-13.5
0,6000,A,OWN,32560.0,38,0-15,8-11
0,15000,B,MORTGAGE,95e3,31,0-15,11-13.5
1,8000,B,MORTGAGE,52e3,22,0-15,11-13.5
0,18000,D,MORTGAGE,325e3,39,0-15,13.5+
0,9000,A,RENT,35e3,32,0-15,8-11
0,1500,C,MORTGAGE,96e3,38,0-15,13.5+
0,12000,B,RENT,66e3,26,0-15,11-13.5
0,5000,B,MORTGAGE,63e3,29,0-15,11-13.5
1,12000,D,RENT,84e3,23,0-15,13.5+
0,8000,B,MORTGAGE,56e3,26,0-15,11-13.5
0,6000,B,MORTGAGE,6e4,27,0-15,11-13.5
0,10000,B,RENT,8e4,24,0-15,11-13.5
0,14000,D,RENT,4e4,24,0-15,13.5+
0,25000,F,MORTGAGE,106e3,22,0-15,13.5+
0,10000,A,RENT,16e4,22,0-15,8-11
0,3500,C,RENT,6e4,28,0-15,Missing
0,6400,A,OWN,15600.0,27,0-15,0-8
0,5000,A,RENT,7e4,35,0-15,0-8
0,4750,D,RENT,21e3,22,0-15,Missing
0,15000,B,MORTGAGE,73e3,28,0-15,11-13.5
0,12800,D,RENT,71232.0,21,0-15,13.5+
0,15000,B,RENT,45400.0,32,0-15,11-13.5
0,2800,D,RENT,42e3,31,0-15,13.5+
0,3000,B,RENT,34500.0,22,0-15,11-13.5
0,5000,B,RENT,14573.0,29,0-15,11-13.5
0,5000,B,MORTGAGE,6e4,22,0-15,11-13.5
0,15000,C,MORTGAGE,76500.0,22,0-15,Missing
1,2850,B,OWN,24e3,32,0-15,11-13.5
0,9000,C,RENT,7e4,47,0-15,11-13.5
0,13600,C,RENT,33736.32,30,0-15,13.5+
0,5000,D,RENT,6e4,40,0-15,13.5+
0,25000,C,RENT,55164.0,24,0-15,11-13.5
0,11700,A,MORTGAGE,85e3,22,0-15,8-11
1,9000,C,RENT,98e3,47,0-15,11-13.5
0,5000,D,RENT,85e3,26,0-15,13.5+
0,6500,D,RENT,125e3,25,15-30,13.5+
0,10000,E,MORTGAGE,92e3,23,0-15,13.5+
0,25000,B,MORTGAGE,98e3,33,0-15,11-13.5
0,3000,A,MORTGAGE,114440.0,46,0-15,8-11
0,24250,B,RENT,125e3,40,0-15,Missing
1,25000,F,RENT,54e3,26,0-15,13.5+
0,23000,D,MORTGAGE,106050.0,48,0-15,13.5+
0,12000,C,OWN,157e3,28,30-45,13.5+
0,6000,B,RENT,37e3,22,0-15,11-13.5
0,13000,A,RENT,45e3,27,0-15,8-11
0,24250,D,MORTGAGE,6e4,22,0-15,13.5+
0,15000,C,RENT,60132.0,22,0-15,13.5+
1,12000,D,OWN,28e3,40,0-15,13.5+
0,13000,B,MORTGAGE,69867.0,22,0-15,11-13.5
1,2000,E,RENT,384e3,36,0-15,Missing
0,2800,A,RENT,15600.0,21,0-15,0-8
1,9975,B,RENT,6e4,22,0-15,11-13.5
0,1500,D,RENT,4e4,30,0-15,13.5+
0,6000,A,MORTGAGE,11e4,48,0-15,8-11
1,6000,D,MORTGAGE,58e3,22,15-30,Missing
0,18000,B,MORTGAGE,201e3,29,0-15,11-13.5
0,15000,A,RENT,65e3,23,0-15,8-11
1,1800,B,RENT,18e3,22,0-15,11-13.5
0,12000,A,OWN,67e3,22,0-15,8-11
0,4500,A,RENT,4e4,26,0-15,0-8
0,16000,C,MORTGAGE,93e3,27,0-15,13.5+
0,12000,B,OWN,101e3,29,0-15,11-13.5
0,10000,D,OWN,3e4,25,0-15,13.5+
0,9200,A,RENT,43e3,21,0-15,8-11
0,14000,E,OWN,95e3,38,0-15,13.5+
0,10000,D,RENT,35e3,28,0-15,13.5+
0,4500,C,MORTGAGE,65e3,27,0-15,13.5+
1,3500,D,MORTGAGE,19012.8,21,0-15,13.5+
0,12000,B,MORTGAGE,33600.0,29,0-15,11-13.5
0,8000,A,MORTGAGE,75e3,23,0-15,0-8
0,7500,A,OWN,74400.0,37,15-30,0-8
1,14400,C,MORTGAGE,48e3,48,0-15,11-13.5
0,20000,B,RENT,55e3,23,0-15,11-13.5
0,10000,A,MORTGAGE,88e3,23,15-30,8-11
0,5000,A,MORTGAGE,49200.0,32,0-15,0-8
0,8500,B,RENT,42e3,22,0-15,11-13.5
1,12000,D,RENT,4e4,28,0-15,13.5+
0,3250,C,RENT,18e3,23,0-15,11-13.5
0,7000,A,RENT,57600.0,44,0-15,0-8
0,3600,A,RENT,25e3,32,0-15,8-11
0,20000,B,RENT,75e3,27,0-15,11-13.5
0,10000,B,RENT,68e3,27,0-15,Missing
1,4800,E,RENT,73200.0,22,0-15,13.5+
0,15000,B,RENT,44e3,27,0-15,11-13.5
0,11000,B,RENT,42e3,30,0-15,11-13.5
0,10000,D,MORTGAGE,86400.0,27,15-30,13.5+
0,8000,A,OWN,7e4,39,0-15,Missing
0,7000,A,RENT,105e3,22,0-15,0-8
1,8000,C,MORTGAGE,74400.0,27,0-15,13.5+
0,12000,D,RENT,6e4,28,0-15,13.5+
0,8000,B,OWN,46e3,23,0-15,11-13.5
0,18000,B,MORTGAGE,92e3,27,15-30,11-13.5
0,16800,B,RENT,91e3,29,0-15,Missing
0,20000,E,RENT,69500.0,23,0-15,13.5+
0,24250,D,OWN,61547.0,22,0-15,13.5+
0,10000,B,RENT,85900.0,38,0-15,11-13.5
1,8000,G,RENT,3e4,35,0-15,13.5+
0,5000,A,MORTGAGE,5e4,32,0-15,8-11
0,4000,C,RENT,31609.52,24,0-15,13.5+
0,25000,B,OWN,24e4,22,0-15,Missing
0,5000,B,OWN,8e4,27,15-30,11-13.5
0,10000,C,RENT,65e3,41,0-15,Missing
0,8000,B,OWN,54e3,25,0-15,11-13.5
0,25000,D,RENT,98e3,31,0-15,13.5+
0,10000,A,MORTGAGE,29328.0,25,15-30,0-8
0,10000,C,MORTGAGE,85e3,40,0-15,11-13.5
1,5000,A,RENT,3e4,21,0-15,8-11
0,8000,A,RENT,6e4,23,0-15,8-11
0,1600,B,RENT,63500.0,29,0-15,11-13.5
1,20000,B,RENT,24e4,32,0-15,11-13.5
0,25000,D,MORTGAGE,12e4,23,0-15,13.5+
0,9000,B,RENT,24e3,34,0-15,11-13.5
0,1500,B,RENT,12e3,33,0-15,11-13.5
0,14800,B,RENT,3e4,28,0-15,11-13.5
1,3250,C,RENT,20400.0,22,0-15,13.5+
1,12000,C,RENT,4e4,30,0-15,11-13.5
0,5000,C,MORTGAGE,108e3,28,0-15,11-13.5
0,20000,C,RENT,67e3,27,0-15,13.5+
0,2800,D,RENT,13380.0,25,0-15,13.5+
0,15000,E,MORTGAGE,14e4,30,0-15,13.5+
0,7000,A,MORTGAGE,42e3,25,0-15,8-11
0,5000,C,RENT,33600.0,29,0-15,13.5+
0,6000,D,RENT,45e3,27,0-15,13.5+
0,8525,A,MORTGAGE,54e3,24,0-15,8-11
0,6000,A,RENT,28800.0,23,0-15,8-11
0,6500,B,RENT,32200.0,22,0-15,11-13.5
0,21600,B,MORTGAGE,234e3,26,30-45,11-13.5
0,12000,A,MORTGAGE,87e3,24,0-15,8-11
0,9000,B,RENT,25e3,24,0-15,11-13.5
0,16800,C,MORTGAGE,65856.0,22,15-30,13.5+
0,25000,D,MORTGAGE,67e3,21,0-15,13.5+
1,15000,B,MORTGAGE,62500.0,48,0-15,11-13.5
0,11500,C,MORTGAGE,36e3,30,0-15,13.5+
0,2000,B,RENT,20400.0,27,0-15,11-13.5
0,8000,B,MORTGAGE,79560.0,26,15-30,11-13.5
0,8000,B,RENT,61500.0,40,0-15,11-13.5
0,23000,B,MORTGAGE,11e4,32,0-15,11-13.5
0,4000,A,OWN,123e3,28,0-15,8-11
0,8975,B,RENT,24e3,24,0-15,11-13.5
0,21000,B,RENT,35e3,21,0-15,11-13.5
0,15000,C,RENT,38e3,22,0-15,Missing
0,7500,A,RENT,34e3,31,0-15,8-11
0,11100,C,RENT,62500.0,22,0-15,Missing
0,3000,B,RENT,21600.0,37,0-15,11-13.5
0,20400,A,OWN,75e3,23,0-15,0-8
0,11500,A,RENT,74500.0,32,0-15,0-8
1,10000,D,RENT,45e3,22,0-15,Missing
0,10000,B,MORTGAGE,191e3,25,0-15,11-13.5
0,5000,B,OWN,2e4,31,0-15,11-13.5
0,8000,C,RENT,53e3,23,0-15,13.5+
0,24250,B,OWN,68e3,26,0-15,11-13.5
0,5000,A,RENT,67500.0,22,0-15,0-8
1,24000,F,OWN,6e5,42,0-15,13.5+
0,10000,B,RENT,3e4,23,0-15,11-13.5
0,15000,C,MORTGAGE,156e3,24,0-15,13.5+
1,20000,D,RENT,62e3,24,0-15,13.5+
0,10000,E,MORTGAGE,53e3,22,0-15,13.5+
0,9000,D,MORTGAGE,87e3,41,0-15,13.5+
0,6000,A,MORTGAGE,119e3,34,0-15,Missing
0,10000,A,MORTGAGE,54e3,28,0-15,8-11
0,4500,B,OWN,12e3,29,0-15,11-13.5
0,6500,A,RENT,18e3,25,0-15,Missing
0,9000,A,OWN,4e4,24,0-15,8-11
0,4800,E,RENT,62e3,39,0-15,13.5+
1,3500,B,RENT,9e4,24,0-15,11-13.5
0,6000,B,RENT,65e3,29,0-15,11-13.5
0,7400,D,RENT,72e3,24,0-15,13.5+
0,8500,B,MORTGAGE,84e3,25,0-15,11-13.5
0,5000,D,RENT,55e3,30,0-15,13.5+
0,18000,A,MORTGAGE,105e3,24,0-15,8-11
0,20000,C,RENT,108e3,25,0-15,Missing
1,13000,B,RENT,45e3,55,0-15,11-13.5
0,20000,B,MORTGAGE,86670.0,23,0-15,11-13.5
0,8000,B,RENT,6e4,23,0-15,11-13.5
0,2500,B,OWN,24e3,26,0-15,11-13.5
0,10600,B,RENT,94e3,24,0-15,11-13.5
0,20000,C,RENT,106e3,30,0-15,11-13.5
0,15000,C,MORTGAGE,13e4,24,0-15,13.5+
0,8400,A,RENT,41e3,22,0-15,8-11
1,19000,A,RENT,54e3,22,0-15,Missing
0,15000,B,MORTGAGE,9e4,25,0-15,11-13.5
1,3000,B,RENT,14400.0,33,0-15,11-13.5
0,10000,A,RENT,9e4,37,30-45,8-11
0,6000,A,RENT,4e4,23,0-15,8-11
0,10000,B,RENT,35e3,22,0-15,Missing
0,24000,E,MORTGAGE,127e3,24,0-15,13.5+
0,6000,D,MORTGAGE,3e4,32,0-15,13.5+
0,1750,B,MORTGAGE,4e4,26,0-15,11-13.5
0,1000,C,OWN,1e5,23,0-15,13.5+
0,10000,A,RENT,78513.0,26,0-15,8-11
0,6000,B,RENT,6e4,24,0-15,11-13.5
0,21000,C,RENT,97e3,26,0-15,Missing
0,6000,A,MORTGAGE,11e4,24,15-30,8-11
0,6000,A,MORTGAGE,8e4,31,0-15,0-8
1,6400,D,RENT,47e3,32,0-15,13.5+
0,9000,C,RENT,46e3,24,0-15,11-13.5
0,25000,C,RENT,8e4,32,0-15,11-13.5
0,24250,B,MORTGAGE,13e4,22,0-15,11-13.5
0,25000,B,MORTGAGE,64e3,22,0-15,11-13.5
0,25000,B,OWN,1e5,33,0-15,11-13.5
0,1000,A,RENT,45e3,24,0-15,0-8
0,25000,B,RENT,135660.0,26,0-15,11-13.5
1,25000,E,RENT,48360.0,25,0-15,13.5+
1,20000,B,RENT,16e4,34,0-15,Missing
0,5800,A,RENT,20400.0,22,0-15,8-11
0,4000,D,RENT,26568.0,29,0-15,13.5+
0,8000,C,RENT,42500.0,25,0-15,Missing
0,17500,B,RENT,636e3,31,0-15,11-13.5
0,5000,B,RENT,55e3,31,0-15,11-13.5
0,8000,A,MORTGAGE,56e3,31,0-15,8-11
0,15000,D,MORTGAGE,1e5,23,15-30,13.5+
0,10000,A,OWN,36e3,33,0-15,0-8
0,7000,A,RENT,26400.0,23,0-15,0-8
0,11000,C,OWN,307e3,32,0-15,13.5+
0,10000,A,MORTGAGE,8e4,23,0-15,0-8
1,3500,B,OWN,25788.36,22,0-15,11-13.5
0,15000,F,MORTGAGE,125e3,23,0-15,13.5+
0,15000,D,MORTGAGE,74e3,26,0-15,Missing
0,3500,B,OWN,45e3,27,0-15,11-13.5
0,16000,D,RENT,8e4,32,0-15,13.5+
0,25000,D,MORTGAGE,16e4,24,0-15,13.5+
0,16000,A,OWN,2e5,30,30-45,Missing
0,8000,B,OWN,58656.0,29,0-15,11-13.5
0,24000,G,MORTGAGE,119450.0,27,15-30,13.5+
0,5600,A,MORTGAGE,37500.0,24,0-15,8-11
0,8000,A,RENT,73e3,29,0-15,0-8
0,1500,C,RENT,38e3,22,0-15,11-13.5
0,9500,A,RENT,28e3,26,0-15,8-11
0,24000,B,MORTGAGE,75e3,22,0-15,11-13.5
0,13250,B,MORTGAGE,6e4,32,0-15,11-13.5
0,8800,D,RENT,46744.32,23,0-15,13.5+
1,4000,B,RENT,41e3,23,0-15,11-13.5
0,17500,B,OWN,135e3,33,0-15,11-13.5
0,6000,A,MORTGAGE,8e4,22,0-15,0-8
1,10000,B,MORTGAGE,18e3,24,0-15,11-13.5
0,20000,E,OWN,127e3,25,0-15,13.5+
0,25000,C,OWN,157500.0,27,0-15,11-13.5
0,25000,B,MORTGAGE,86e3,22,0-15,11-13.5
0,16000,B,RENT,66500.0,28,0-15,11-13.5
0,8000,B,RENT,6e4,29,0-15,11-13.5
0,9000,B,RENT,62201.0,31,0-15,11-13.5
0,15000,E,RENT,4e4,27,0-15,13.5+
0,10000,A,MORTGAGE,86e3,22,0-15,8-11
0,20000,C,RENT,5e4,22,0-15,11-13.5
1,4800,A,OWN,43800.0,29,0-15,0-8
0,18000,C,MORTGAGE,45e3,27,0-15,11-13.5
0,13750,E,RENT,8e4,31,0-15,13.5+
0,1000,B,RENT,7200.0,37,0-15,11-13.5
0,1000,A,MORTGAGE,107e3,25,0-15,0-8
0,6250,C,MORTGAGE,65136.6,30,0-15,11-13.5
0,10000,D,OWN,51e3,24,0-15,13.5+
0,24000,E,MORTGAGE,65e3,27,0-15,13.5+
0,15000,C,MORTGAGE,55e3,25,0-15,Missing
